State,Date,Region,Active Cases
Kelantan,30/10/2020,Jeli,0
Kelantan,30/10/2020,Machang,3
Kelantan,31/10/2020,Bachok,0
Kelantan,31/10/2020,Gua Musang,0
Kelantan,31/10/2020,Kota Bharu,0
Kelantan,31/10/2020,Tanah Merah,1
Kelantan,31/10/2020,Kuala Krai,0
Kelantan,31/10/2020,Pasir Mas,0
Kelantan,31/10/2020,Pasir Puteh,0
Kelantan,31/10/2020,Tumpat,0
Kelantan,31/10/2020,Jeli,0
Kelantan,31/10/2020,Machang,4
Kelantan,1/11/2020,Bachok,0
Kelantan,1/11/2020,Gua Musang,0
Kelantan,1/11/2020,Kota Bharu,0
Kelantan,1/11/2020,Tanah Merah,1
Kelantan,1/11/2020,Kuala Krai,0
Kelantan,1/11/2020,Pasir Mas,0
Kelantan,1/11/2020,Pasir Puteh,0
Kelantan,1/11/2020,Tumpat,0
Kelantan,1/11/2020,Jeli,0
Kelantan,1/11/2020,Machang,4
Kelantan,2/11/2020,Bachok,0
Kelantan,2/11/2020,Gua Musang,0
Kelantan,2/11/2020,Kota Bharu,0
Kelantan,2/11/2020,Tanah Merah,1
Kelantan,2/11/2020,Kuala Krai,0
Kelantan,2/11/2020,Pasir Mas,0
Kelantan,2/11/2020,Pasir Puteh,0
Kelantan,2/11/2020,Tumpat,0
Kelantan,2/11/2020,Jeli,2
Kelantan,2/11/2020,Machang,4
Kelantan,3/11/2020,Bachok,0
Kelantan,3/11/2020,Gua Musang,0
Kelantan,3/11/2020,Kota Bharu,0
Kelantan,3/11/2020,Tanah Merah,1
Kelantan,3/11/2020,Kuala Krai,0
Kelantan,3/11/2020,Pasir Mas,0
Kelantan,3/11/2020,Pasir Puteh,0
Kelantan,3/11/2020,Tumpat,0
Kelantan,3/11/2020,Jeli,2
Kelantan,3/11/2020,Machang,4
Kelantan,4/11/2020,Bachok,0
Kelantan,4/11/2020,Gua Musang,0
Kelantan,4/11/2020,Kota Bharu,0
Kelantan,4/11/2020,Tanah Merah,0
Kelantan,4/11/2020,Kuala Krai,0
Kelantan,4/11/2020,Pasir Mas,0
Kelantan,4/11/2020,Pasir Puteh,0
Kelantan,4/11/2020,Tumpat,0
Kelantan,4/11/2020,Jeli,4
Kelantan,4/11/2020,Machang,4
Kelantan,5/11/2020,Bachok,0
Kelantan,5/11/2020,Gua Musang,0
Kelantan,5/11/2020,Kota Bharu,0
Kelantan,5/11/2020,Tanah Merah,0
Kelantan,5/11/2020,Kuala Krai,0
Kelantan,5/11/2020,Pasir Mas,0
Kelantan,5/11/2020,Pasir Puteh,0
Kelantan,5/11/2020,Tumpat,0
Kelantan,5/11/2020,Jeli,4
Kelantan,5/11/2020,Machang,2
Kelantan,6/11/2020,Bachok,0
Kelantan,6/11/2020,Gua Musang,0
Kelantan,6/11/2020,Kota Bharu,0
Kelantan,6/11/2020,Tanah Merah,0
Kelantan,6/11/2020,Kuala Krai,0
Kelantan,6/11/2020,Pasir Mas,0
Kelantan,6/11/2020,Pasir Puteh,0
Kelantan,6/11/2020,Tumpat,0
Kelantan,6/11/2020,Jeli,4
Kelantan,6/11/2020,Machang,2
Kelantan,7/11/2020,Bachok,0
Kelantan,7/11/2020,Gua Musang,0
Kelantan,7/11/2020,Kota Bharu,0
Kelantan,7/11/2020,Tanah Merah,0
Kelantan,7/11/2020,Kuala Krai,0
Kelantan,7/11/2020,Pasir Mas,0
Kelantan,7/11/2020,Pasir Puteh,0
Kelantan,7/11/2020,Tumpat,0
Kelantan,7/11/2020,Jeli,4
Kelantan,7/11/2020,Machang,2
Kelantan,8/11/2020,Bachok,0
Kelantan,8/11/2020,Gua Musang,0
Kelantan,8/11/2020,Kota Bharu,1
Kelantan,8/11/2020,Tanah Merah,0
Kelantan,8/11/2020,Kuala Krai,0
Kelantan,8/11/2020,Pasir Mas,0
Kelantan,8/11/2020,Pasir Puteh,0
Kelantan,8/11/2020,Tumpat,0
Kelantan,8/11/2020,Jeli,4
Kelantan,8/11/2020,Machang,1
Kelantan,9/11/2020,Bachok,0
Kelantan,9/11/2020,Gua Musang,0
Kelantan,9/11/2020,Kota Bharu,1
Kelantan,9/11/2020,Tanah Merah,0
Kelantan,9/11/2020,Kuala Krai,0
Kelantan,9/11/2020,Pasir Mas,0
Kelantan,9/11/2020,Pasir Puteh,0
Kelantan,9/11/2020,Tumpat,0
Kelantan,9/11/2020,Jeli,6
Kelantan,9/11/2020,Machang,1
Kelantan,10/11/2020,Bachok,0
Kelantan,10/11/2020,Gua Musang,0
Kelantan,10/11/2020,Kota Bharu,6
Kelantan,10/11/2020,Tanah Merah,5
Kelantan,10/11/2020,Kuala Krai,0
Kelantan,10/11/2020,Pasir Mas,0
Kelantan,10/11/2020,Pasir Puteh,0
Kelantan,10/11/2020,Tumpat,0
Kelantan,10/11/2020,Jeli,6
Kelantan,10/11/2020,Machang,1
Kelantan,11/11/2020,Bachok,0
Kelantan,11/11/2020,Gua Musang,0
Kelantan,11/11/2020,Kota Bharu,7
Kelantan,11/11/2020,Tanah Merah,4
Kelantan,11/11/2020,Kuala Krai,0
Kelantan,11/11/2020,Pasir Mas,0
Kelantan,11/11/2020,Pasir Puteh,0
Kelantan,11/11/2020,Tumpat,0
Kelantan,11/11/2020,Jeli,6
Kelantan,11/11/2020,Machang,1
Kelantan,12/11/2020,Bachok,0
Kelantan,12/11/2020,Gua Musang,0
Kelantan,12/11/2020,Kota Bharu,8
Kelantan,12/11/2020,Tanah Merah,4
Kelantan,12/11/2020,Kuala Krai,0
Kelantan,12/11/2020,Pasir Mas,0
Kelantan,12/11/2020,Pasir Puteh,0
Kelantan,12/11/2020,Tumpat,0
Kelantan,12/11/2020,Jeli,6
Kelantan,12/11/2020,Machang,1
Kelantan,13/11/2020,Bachok,0
Kelantan,13/11/2020,Gua Musang,0
Kelantan,13/11/2020,Kota Bharu,12
Kelantan,13/11/2020,Tanah Merah,4
Kelantan,13/11/2020,Kuala Krai,0
Kelantan,13/11/2020,Pasir Mas,0
Kelantan,13/11/2020,Pasir Puteh,0
Kelantan,13/11/2020,Tumpat,0
Kelantan,13/11/2020,Jeli,6
Kelantan,13/11/2020,Machang,2
Kelantan,14/11/2020,Bachok,0
Kelantan,14/11/2020,Gua Musang,0
Kelantan,14/11/2020,Kota Bharu,13
Kelantan,14/11/2020,Tanah Merah,4
Kelantan,14/11/2020,Kuala Krai,0
Kelantan,14/11/2020,Pasir Mas,0
Kelantan,14/11/2020,Pasir Puteh,0
Kelantan,14/11/2020,Tumpat,0
Kelantan,14/11/2020,Jeli,6
Kelantan,14/11/2020,Machang,3
Kelantan,15/11/2020,Bachok,0
Kelantan,15/11/2020,Gua Musang,0
Kelantan,15/11/2020,Kota Bharu,12
Kelantan,15/11/2020,Tanah Merah,4
Kelantan,15/11/2020,Kuala Krai,0
Kelantan,15/11/2020,Pasir Mas,0
Kelantan,15/11/2020,Pasir Puteh,0
Kelantan,15/11/2020,Tumpat,0
Kelantan,15/11/2020,Jeli,6
Kelantan,15/11/2020,Machang,4
Kelantan,16/11/2020,Bachok,0
Kelantan,16/11/2020,Gua Musang,0
Kelantan,16/11/2020,Kota Bharu,16
Kelantan,16/11/2020,Tanah Merah,4
Kelantan,16/11/2020,Kuala Krai,0
Kelantan,16/11/2020,Pasir Mas,0
Kelantan,16/11/2020,Pasir Puteh,0
Kelantan,16/11/2020,Tumpat,0
Kelantan,16/11/2020,Jeli,4
Kelantan,16/11/2020,Machang,4
Kelantan,17/11/2020,Bachok,0
Kelantan,17/11/2020,Gua Musang,0
Kelantan,17/11/2020,Kota Bharu,28
Kelantan,17/11/2020,Tanah Merah,9
Kelantan,17/11/2020,Kuala Krai,0
Kelantan,17/11/2020,Pasir Mas,0
Kelantan,17/11/2020,Pasir Puteh,0
Kelantan,17/11/2020,Tumpat,0
Kelantan,17/11/2020,Jeli,4
Kelantan,17/11/2020,Machang,6
Kelantan,18/11/2020,Bachok,0
Kelantan,18/11/2020,Gua Musang,0
Kelantan,18/11/2020,Kota Bharu,30
Kelantan,18/11/2020,Tanah Merah,9
Kelantan,18/11/2020,Kuala Krai,0
Kelantan,18/11/2020,Pasir Mas,0
Kelantan,18/11/2020,Pasir Puteh,0
Kelantan,18/11/2020,Tumpat,0
Kelantan,18/11/2020,Jeli,2
Kelantan,18/11/2020,Machang,7
Kelantan,19/11/2020,Bachok,0
Kelantan,19/11/2020,Gua Musang,0
Kelantan,19/11/2020,Kota Bharu,31
Kelantan,19/11/2020,Tanah Merah,10
Kelantan,19/11/2020,Kuala Krai,1
Kelantan,19/11/2020,Pasir Mas,1
Kelantan,19/11/2020,Pasir Puteh,0
Kelantan,19/11/2020,Tumpat,0
Kelantan,19/11/2020,Jeli,2
Kelantan,19/11/2020,Machang,18
Kelantan,20/11/2020,Bachok,0
Kelantan,20/11/2020,Gua Musang,0
Kelantan,20/11/2020,Kota Bharu,32
Kelantan,20/11/2020,Tanah Merah,12
Kelantan,20/11/2020,Kuala Krai,1
Kelantan,20/11/2020,Pasir Mas,2
Kelantan,20/11/2020,Pasir Puteh,0
Kelantan,20/11/2020,Tumpat,0
Kelantan,20/11/2020,Jeli,2
Kelantan,20/11/2020,Machang,20
Kelantan,21/11/2020,Bachok,0
Kelantan,21/11/2020,Gua Musang,0
Kelantan,21/11/2020,Kota Bharu,33
Kelantan,21/11/2020,Tanah Merah,13
Kelantan,21/11/2020,Kuala Krai,1
Kelantan,21/11/2020,Pasir Mas,5
Kelantan,21/11/2020,Pasir Puteh,0
Kelantan,21/11/2020,Tumpat,0
Kelantan,21/11/2020,Jeli,2
Kelantan,21/11/2020,Machang,22
Kelantan,22/11/2020,Bachok,0
Kelantan,22/11/2020,Gua Musang,0
Kelantan,22/11/2020,Kota Bharu,33
Kelantan,22/11/2020,Tanah Merah,18
Kelantan,22/11/2020,Kuala Krai,1
Kelantan,22/11/2020,Pasir Mas,6
Kelantan,22/11/2020,Pasir Puteh,0
Kelantan,22/11/2020,Tumpat,0
Kelantan,22/11/2020,Jeli,2
Kelantan,22/11/2020,Machang,23
Kelantan,23/11/2020,Bachok,0
Kelantan,23/11/2020,Gua Musang,0
Kelantan,23/11/2020,Kota Bharu,35
Kelantan,23/11/2020,Tanah Merah,18
Kelantan,23/11/2020,Kuala Krai,1
Kelantan,23/11/2020,Pasir Mas,6
Kelantan,23/11/2020,Pasir Puteh,0
Kelantan,23/11/2020,Tumpat,0
Kelantan,23/11/2020,Jeli,0
Kelantan,23/11/2020,Machang,30
Kelantan,24/11/2020,Bachok,0
Kelantan,24/11/2020,Gua Musang,0
Kelantan,24/11/2020,Kota Bharu,32
Kelantan,24/11/2020,Tanah Merah,16
Kelantan,24/11/2020,Kuala Krai,1
Kelantan,24/11/2020,Pasir Mas,6
Kelantan,24/11/2020,Pasir Puteh,0
Kelantan,24/11/2020,Tumpat,0
Kelantan,24/11/2020,Jeli,0
Kelantan,24/11/2020,Machang,30
Kelantan,25/11/2020,Bachok,0
Kelantan,25/11/2020,Gua Musang,0
Kelantan,25/11/2020,Kota Bharu,35
Kelantan,25/11/2020,Tanah Merah,17
Kelantan,25/11/2020,Kuala Krai,1
Kelantan,25/11/2020,Pasir Mas,7
Kelantan,25/11/2020,Pasir Puteh,0
Kelantan,25/11/2020,Tumpat,1
Kelantan,25/11/2020,Jeli,0
Kelantan,25/11/2020,Machang,31
Kelantan,26/11/2020,Bachok,1
Kelantan,26/11/2020,Gua Musang,0
Kelantan,26/11/2020,Kota Bharu,46
Kelantan,26/11/2020,Tanah Merah,24
Kelantan,26/11/2020,Kuala Krai,1
Kelantan,26/11/2020,Pasir Mas,7
Kelantan,26/11/2020,Pasir Puteh,0
Kelantan,26/11/2020,Tumpat,1
Kelantan,26/11/2020,Jeli,0
Kelantan,26/11/2020,Machang,35
Kelantan,27/11/2020,Bachok,1
Kelantan,27/11/2020,Gua Musang,0
Kelantan,27/11/2020,Kota Bharu,45
Kelantan,27/11/2020,Tanah Merah,26
Kelantan,27/11/2020,Kuala Krai,1
Kelantan,27/11/2020,Pasir Mas,7
Kelantan,27/11/2020,Pasir Puteh,0
Kelantan,27/11/2020,Tumpat,1
Kelantan,27/11/2020,Jeli,0
Kelantan,27/11/2020,Machang,34
Kelantan,28/11/2020,Bachok,2
Kelantan,28/11/2020,Gua Musang,0
Kelantan,28/11/2020,Kota Bharu,46
Kelantan,28/11/2020,Tanah Merah,31
Kelantan,28/11/2020,Kuala Krai,1
Kelantan,28/11/2020,Pasir Mas,11
Kelantan,28/11/2020,Pasir Puteh,2
Kelantan,28/11/2020,Tumpat,1
Kelantan,28/11/2020,Jeli,0
Kelantan,28/11/2020,Machang,35
Kelantan,29/11/2020,Bachok,2
Kelantan,29/11/2020,Gua Musang,0
Kelantan,29/11/2020,Kota Bharu,52
Kelantan,29/11/2020,Tanah Merah,31
Kelantan,29/11/2020,Kuala Krai,1
Kelantan,29/11/2020,Pasir Mas,11
Kelantan,29/11/2020,Pasir Puteh,2
Kelantan,29/11/2020,Tumpat,1
Kelantan,29/11/2020,Jeli,0
Kelantan,29/11/2020,Machang,34
Kelantan,30/11/2020,Bachok,2
Kelantan,30/11/2020,Gua Musang,0
Kelantan,30/11/2020,Kota Bharu,49
Kelantan,30/11/2020,Tanah Merah,31
Kelantan,30/11/2020,Kuala Krai,1
Kelantan,30/11/2020,Pasir Mas,12
Kelantan,30/11/2020,Pasir Puteh,2
Kelantan,30/11/2020,Tumpat,1
Kelantan,30/11/2020,Jeli,0
Kelantan,30/11/2020,Machang,30
Terengganu,26/9/2020,Besut,0
Terengganu,26/9/2020,Dungun,0
Terengganu,26/9/2020,Kemaman,0
Terengganu,26/9/2020,Kuala Terengganu,0
Terengganu,26/9/2020,Marang,0
Terengganu,26/9/2020,Kuala Nerus,0
Terengganu,26/9/2020,Setiu,0
Terengganu,26/9/2020,Hulu Terengganu,0
Terengganu,27/9/2020,Besut,0
Terengganu,27/9/2020,Dungun,0
Terengganu,27/9/2020,Kemaman,0
Terengganu,27/9/2020,Kuala Terengganu,0
Terengganu,27/9/2020,Marang,0
Terengganu,27/9/2020,Kuala Nerus,0
Terengganu,27/9/2020,Setiu,0
Terengganu,27/9/2020,Hulu Terengganu,0
Terengganu,28/9/2020,Besut,0
Terengganu,28/9/2020,Dungun,0
Terengganu,28/9/2020,Kemaman,0
Terengganu,28/9/2020,Kuala Terengganu,0
Terengganu,28/9/2020,Marang,0
Terengganu,28/9/2020,Kuala Nerus,0
Terengganu,28/9/2020,Setiu,0
Terengganu,28/9/2020,Hulu Terengganu,0
Terengganu,29/9/2020,Besut,0
Terengganu,29/9/2020,Dungun,0
Terengganu,29/9/2020,Kemaman,0
Terengganu,29/9/2020,Kuala Terengganu,0
Terengganu,29/9/2020,Marang,0
Terengganu,29/9/2020,Kuala Nerus,0
Terengganu,29/9/2020,Setiu,0
Terengganu,29/9/2020,Hulu Terengganu,0
Terengganu,30/9/2020,Besut,0
Terengganu,30/9/2020,Dungun,0
Terengganu,30/9/2020,Kemaman,0
Terengganu,30/9/2020,Kuala Terengganu,0
Terengganu,30/9/2020,Marang,0
Terengganu,30/9/2020,Kuala Nerus,0
Terengganu,30/9/2020,Setiu,0
Terengganu,30/9/2020,Hulu Terengganu,0
Terengganu,1/10/2020,Besut,0
Terengganu,1/10/2020,Dungun,0
Terengganu,1/10/2020,Kemaman,0
Terengganu,1/10/2020,Kuala Terengganu,0
Terengganu,1/10/2020,Marang,0
Terengganu,1/10/2020,Kuala Nerus,0
Terengganu,1/10/2020,Setiu,0
Terengganu,1/10/2020,Hulu Terengganu,0
Terengganu,2/10/2020,Besut,0
Terengganu,2/10/2020,Dungun,0
Terengganu,2/10/2020,Kemaman,0
Terengganu,2/10/2020,Kuala Terengganu,0
Terengganu,2/10/2020,Marang,0
Terengganu,2/10/2020,Kuala Nerus,2
Terengganu,2/10/2020,Setiu,0
Terengganu,2/10/2020,Hulu Terengganu,0
Terengganu,3/10/2020,Besut,0
Terengganu,3/10/2020,Dungun,0
Terengganu,3/10/2020,Kemaman,0
Terengganu,3/10/2020,Kuala Terengganu,0
Terengganu,3/10/2020,Marang,0
Terengganu,3/10/2020,Kuala Nerus,2
Terengganu,3/10/2020,Setiu,0
Terengganu,3/10/2020,Hulu Terengganu,0
Terengganu,4/10/2020,Besut,0
Terengganu,4/10/2020,Dungun,0
Terengganu,4/10/2020,Kemaman,0
Terengganu,4/10/2020,Kuala Terengganu,0
Terengganu,4/10/2020,Marang,0
Terengganu,4/10/2020,Kuala Nerus,2
Terengganu,4/10/2020,Setiu,0
Terengganu,4/10/2020,Hulu Terengganu,0
Terengganu,5/10/2020,Besut,0
Terengganu,5/10/2020,Dungun,0
Terengganu,5/10/2020,Kemaman,0
Terengganu,5/10/2020,Kuala Terengganu,0
Terengganu,5/10/2020,Marang,0
Terengganu,5/10/2020,Kuala Nerus,7
Terengganu,5/10/2020,Setiu,0
Terengganu,5/10/2020,Hulu Terengganu,0
Terengganu,6/10/2020,Besut,0
Terengganu,6/10/2020,Dungun,0
Terengganu,6/10/2020,Kemaman,0
Terengganu,6/10/2020,Kuala Terengganu,0
Terengganu,6/10/2020,Marang,0
Terengganu,6/10/2020,Kuala Nerus,7
Terengganu,6/10/2020,Setiu,0
Terengganu,6/10/2020,Hulu Terengganu,0
Terengganu,7/10/2020,Besut,1
Terengganu,7/10/2020,Dungun,0
Terengganu,7/10/2020,Kemaman,0
Terengganu,7/10/2020,Kuala Terengganu,0
Terengganu,7/10/2020,Marang,1
Terengganu,7/10/2020,Kuala Nerus,8
Terengganu,7/10/2020,Setiu,0
Terengganu,7/10/2020,Hulu Terengganu,0
Terengganu,8/10/2020,Besut,1
Terengganu,8/10/2020,Dungun,2
Terengganu,8/10/2020,Kemaman,0
Terengganu,8/10/2020,Kuala Terengganu,1
Terengganu,8/10/2020,Marang,1
Terengganu,8/10/2020,Kuala Nerus,9
Terengganu,8/10/2020,Setiu,0
Terengganu,8/10/2020,Hulu Terengganu,0
Terengganu,9/10/2020,Besut,2
Terengganu,9/10/2020,Dungun,2
Terengganu,9/10/2020,Kemaman,0
Terengganu,9/10/2020,Kuala Terengganu,1
Terengganu,9/10/2020,Marang,1
Terengganu,9/10/2020,Kuala Nerus,9
Terengganu,9/10/2020,Setiu,0
Terengganu,9/10/2020,Hulu Terengganu,0
Terengganu,10/10/2020,Besut,2
Terengganu,10/10/2020,Dungun,2
Terengganu,10/10/2020,Kemaman,0
Terengganu,10/10/2020,Kuala Terengganu,1
Terengganu,10/10/2020,Marang,1
Terengganu,10/10/2020,Kuala Nerus,9
Terengganu,10/10/2020,Setiu,0
Terengganu,10/10/2020,Hulu Terengganu,0
Terengganu,11/10/2020,Besut,2
Terengganu,11/10/2020,Dungun,2
Terengganu,11/10/2020,Kemaman,0
Terengganu,11/10/2020,Kuala Terengganu,2
Terengganu,11/10/2020,Marang,1
Terengganu,11/10/2020,Kuala Nerus,9
Terengganu,11/10/2020,Setiu,0
Terengganu,11/10/2020,Hulu Terengganu,0
Terengganu,12/10/2020,Besut,2
Terengganu,12/10/2020,Dungun,2
Terengganu,12/10/2020,Kemaman,0
Terengganu,12/10/2020,Kuala Terengganu,2
Terengganu,12/10/2020,Marang,1
Terengganu,12/10/2020,Kuala Nerus,9
Terengganu,12/10/2020,Setiu,0
Terengganu,12/10/2020,Hulu Terengganu,0
Terengganu,13/10/2020,Besut,2
Terengganu,13/10/2020,Dungun,2
Terengganu,13/10/2020,Kemaman,0
Terengganu,13/10/2020,Kuala Terengganu,2
Terengganu,13/10/2020,Marang,1
Terengganu,13/10/2020,Kuala Nerus,9
Terengganu,13/10/2020,Setiu,0
Terengganu,13/10/2020,Hulu Terengganu,0
Terengganu,14/10/2020,Besut,2
Terengganu,14/10/2020,Dungun,2
Terengganu,14/10/2020,Kemaman,0
Terengganu,14/10/2020,Kuala Terengganu,2
Terengganu,14/10/2020,Marang,1
Terengganu,14/10/2020,Kuala Nerus,9
Terengganu,14/10/2020,Setiu,0
Terengganu,14/10/2020,Hulu Terengganu,0
Terengganu,15/10/2020,Besut,2
Terengganu,15/10/2020,Dungun,2
Terengganu,15/10/2020,Kemaman,0
Terengganu,15/10/2020,Kuala Terengganu,2
Terengganu,15/10/2020,Marang,1
Terengganu,15/10/2020,Kuala Nerus,9
Terengganu,15/10/2020,Setiu,0
Terengganu,15/10/2020,Hulu Terengganu,0
Terengganu,16/10/2020,Besut,2
Terengganu,16/10/2020,Dungun,2
Terengganu,16/10/2020,Kemaman,0
Terengganu,16/10/2020,Kuala Terengganu,2
Terengganu,16/10/2020,Marang,1
Terengganu,16/10/2020,Kuala Nerus,7
Terengganu,16/10/2020,Setiu,0
Terengganu,16/10/2020,Hulu Terengganu,0
Terengganu,17/10/2020,Besut,2
Terengganu,17/10/2020,Dungun,5
Terengganu,17/10/2020,Kemaman,0
Terengganu,17/10/2020,Kuala Terengganu,2
Terengganu,17/10/2020,Marang,1
Terengganu,17/10/2020,Kuala Nerus,6
Terengganu,17/10/2020,Setiu,0
Terengganu,17/10/2020,Hulu Terengganu,0
Terengganu,18/10/2020,Besut,3
Terengganu,18/10/2020,Dungun,2
Terengganu,18/10/2020,Kemaman,0
Terengganu,18/10/2020,Kuala Terengganu,2
Terengganu,18/10/2020,Marang,1
Terengganu,18/10/2020,Kuala Nerus,6
Terengganu,18/10/2020,Setiu,0
Terengganu,18/10/2020,Hulu Terengganu,0
Terengganu,19/10/2020,Besut,3
Terengganu,19/10/2020,Dungun,3
Terengganu,19/10/2020,Kemaman,0
Terengganu,19/10/2020,Kuala Terengganu,2
Terengganu,19/10/2020,Marang,1
Terengganu,19/10/2020,Kuala Nerus,3
Terengganu,19/10/2020,Setiu,0
Terengganu,19/10/2020,Hulu Terengganu,0
Terengganu,20/10/2020,Besut,3
Terengganu,20/10/2020,Dungun,3
Terengganu,20/10/2020,Kemaman,0
Terengganu,20/10/2020,Kuala Terengganu,2
Terengganu,20/10/2020,Marang,1
Terengganu,20/10/2020,Kuala Nerus,3
Terengganu,20/10/2020,Setiu,0
Terengganu,20/10/2020,Hulu Terengganu,0
Terengganu,21/10/2020,Besut,2
Terengganu,21/10/2020,Dungun,3
Terengganu,21/10/2020,Kemaman,0
Terengganu,21/10/2020,Kuala Terengganu,2
Terengganu,21/10/2020,Marang,0
Terengganu,21/10/2020,Kuala Nerus,2
Terengganu,21/10/2020,Setiu,0
Terengganu,21/10/2020,Hulu Terengganu,0
Terengganu,22/10/2020,Besut,2
Terengganu,22/10/2020,Dungun,1
Terengganu,22/10/2020,Kemaman,1
Terengganu,22/10/2020,Kuala Terengganu,1
Terengganu,22/10/2020,Marang,0
Terengganu,22/10/2020,Kuala Nerus,1
Terengganu,22/10/2020,Setiu,0
Terengganu,22/10/2020,Hulu Terengganu,0
Terengganu,23/10/2020,Besut,1
Terengganu,23/10/2020,Dungun,2
Terengganu,23/10/2020,Kemaman,1
Terengganu,23/10/2020,Kuala Terengganu,1
Terengganu,23/10/2020,Marang,0
Terengganu,23/10/2020,Kuala Nerus,1
Terengganu,23/10/2020,Setiu,0
Terengganu,23/10/2020,Hulu Terengganu,0
Terengganu,24/10/2020,Besut,1
Terengganu,24/10/2020,Dungun,2
Terengganu,24/10/2020,Kemaman,1
Terengganu,24/10/2020,Kuala Terengganu,1
Terengganu,24/10/2020,Marang,0
Terengganu,24/10/2020,Kuala Nerus,1
Terengganu,24/10/2020,Setiu,0
Terengganu,24/10/2020,Hulu Terengganu,0
Terengganu,25/10/2020,Besut,1
Terengganu,25/10/2020,Dungun,4
Terengganu,25/10/2020,Kemaman,1
Terengganu,25/10/2020,Kuala Terengganu,0
Terengganu,25/10/2020,Marang,3
Terengganu,25/10/2020,Kuala Nerus,1
Terengganu,25/10/2020,Setiu,0
Terengganu,25/10/2020,Hulu Terengganu,0
Terengganu,26/10/2020,Besut,1
Terengganu,26/10/2020,Dungun,4
Terengganu,26/10/2020,Kemaman,1
Terengganu,26/10/2020,Kuala Terengganu,0
Terengganu,26/10/2020,Marang,3
Terengganu,26/10/2020,Kuala Nerus,1
Terengganu,26/10/2020,Setiu,0
Terengganu,26/10/2020,Hulu Terengganu,0
Terengganu,27/10/2020,Besut,1
Terengganu,27/10/2020,Dungun,4
Terengganu,27/10/2020,Kemaman,1
Terengganu,27/10/2020,Kuala Terengganu,0
Terengganu,27/10/2020,Marang,4
Terengganu,27/10/2020,Kuala Nerus,1
Terengganu,27/10/2020,Setiu,0
Terengganu,27/10/2020,Hulu Terengganu,0
Terengganu,28/10/2020,Besut,1
Terengganu,28/10/2020,Dungun,15
Terengganu,28/10/2020,Kemaman,1
Terengganu,28/10/2020,Kuala Terengganu,0
Terengganu,28/10/2020,Marang,4
Terengganu,28/10/2020,Kuala Nerus,1
Terengganu,28/10/2020,Setiu,0
Terengganu,28/10/2020,Hulu Terengganu,0
Terengganu,29/10/2020,Besut,1
Terengganu,29/10/2020,Dungun,16
Terengganu,29/10/2020,Kemaman,1
Terengganu,29/10/2020,Kuala Terengganu,0
Terengganu,29/10/2020,Marang,4
Terengganu,29/10/2020,Kuala Nerus,1
Terengganu,29/10/2020,Setiu,0
Terengganu,29/10/2020,Hulu Terengganu,0
Terengganu,30/10/2020,Besut,1
Terengganu,30/10/2020,Dungun,16
Terengganu,30/10/2020,Kemaman,1
Terengganu,30/10/2020,Kuala Terengganu,0
Terengganu,30/10/2020,Marang,4
Terengganu,30/10/2020,Kuala Nerus,1
Terengganu,30/10/2020,Setiu,0
Terengganu,30/10/2020,Hulu Terengganu,0
Terengganu,31/10/2020,Besut,1
Terengganu,31/10/2020,Dungun,15
Terengganu,31/10/2020,Kemaman,1
Terengganu,31/10/2020,Kuala Terengganu,0
Terengganu,31/10/2020,Marang,4
Terengganu,31/10/2020,Kuala Nerus,1
Terengganu,31/10/2020,Setiu,0
Terengganu,31/10/2020,Hulu Terengganu,0
Terengganu,1/11/2020,Besut,0
Terengganu,1/11/2020,Dungun,19
Terengganu,1/11/2020,Kemaman,1
Terengganu,1/11/2020,Kuala Terengganu,0
Terengganu,1/11/2020,Marang,9
Terengganu,1/11/2020,Kuala Nerus,1
Terengganu,1/11/2020,Setiu,0
Terengganu,1/11/2020,Hulu Terengganu,0
Terengganu,2/11/2020,Besut,0
Terengganu,2/11/2020,Dungun,19
Terengganu,2/11/2020,Kemaman,1
Terengganu,2/11/2020,Kuala Terengganu,0
Terengganu,2/11/2020,Marang,9
Terengganu,2/11/2020,Kuala Nerus,0
Terengganu,2/11/2020,Setiu,0
Terengganu,2/11/2020,Hulu Terengganu,0
Terengganu,3/11/2020,Besut,0
Terengganu,3/11/2020,Dungun,19
Terengganu,3/11/2020,Kemaman,1
Terengganu,3/11/2020,Kuala Terengganu,0
Terengganu,3/11/2020,Marang,9
Terengganu,3/11/2020,Kuala Nerus,0
Terengganu,3/11/2020,Setiu,0
Terengganu,3/11/2020,Hulu Terengganu,0
Terengganu,4/11/2020,Besut,0
Terengganu,4/11/2020,Dungun,21
Terengganu,4/11/2020,Kemaman,1
Terengganu,4/11/2020,Kuala Terengganu,0
Terengganu,4/11/2020,Marang,9
Terengganu,4/11/2020,Kuala Nerus,0
Terengganu,4/11/2020,Setiu,0
Terengganu,4/11/2020,Hulu Terengganu,0
Terengganu,5/11/2020,Besut,0
Terengganu,5/11/2020,Dungun,21
Terengganu,5/11/2020,Kemaman,0
Terengganu,5/11/2020,Kuala Terengganu,0
Terengganu,5/11/2020,Marang,9
Terengganu,5/11/2020,Kuala Nerus,0
Terengganu,5/11/2020,Setiu,0
Terengganu,5/11/2020,Hulu Terengganu,0
Terengganu,6/11/2020,Besut,0
Terengganu,6/11/2020,Dungun,25
Terengganu,6/11/2020,Kemaman,0
Terengganu,6/11/2020,Kuala Terengganu,0
